run_id,repeat_id,split_seed,model,horizon,target_metric,feature_set,candidate_set,balancing_mode,decision_rule,target_class_distribution_json,predicted_class_distribution_json
meta_modeling_experiments_v1_20260331T214515Z,5,39934,catboost_classifier,20,directional_accuracy,full_plus_basic_features,top_5,balanced,confidence_fallback_0.80,"{""1"": 23, ""2"": 14, ""4"": 10, ""0"": 9, ""3"": 4}","{""2"": 57, ""1"": 3}"
meta_modeling_experiments_v1_20260331T214515Z,1,42,logistic_regression,20,directional_accuracy,full_plus_basic_features,top_6,default,top_1,"{""1"": 26, ""0"": 9, ""3"": 8, ""2"": 8, ""5"": 6, ""4"": 3}","{""1"": 40, ""2"": 20}"
meta_modeling_experiments_v1_20260331T214515Z,1,42,logistic_regression,20,directional_accuracy,full_plus_basic_features,top_6,default,confidence_fallback_0.50,"{""1"": 26, ""0"": 9, ""3"": 8, ""2"": 8, ""5"": 6, ""4"": 3}","{""2"": 54, ""1"": 6}"
meta_modeling_experiments_v1_20260331T214515Z,1,42,logistic_regression,20,directional_accuracy,full_plus_basic_features,top_6,default,confidence_fallback_0.60,"{""1"": 26, ""0"": 9, ""3"": 8, ""2"": 8, ""5"": 6, ""4"": 3}","{""2"": 59, ""1"": 1}"
meta_modeling_experiments_v1_20260331T214515Z,1,42,logistic_regression,20,directional_accuracy,full_plus_basic_features,top_6,default,confidence_fallback_0.70,"{""1"": 26, ""0"": 9, ""3"": 8, ""2"": 8, ""5"": 6, ""4"": 3}","{""2"": 60}"
meta_modeling_experiments_v1_20260331T214515Z,1,42,logistic_regression,20,directional_accuracy,full_plus_basic_features,top_6,default,confidence_fallback_0.80,"{""1"": 26, ""0"": 9, ""3"": 8, ""2"": 8, ""5"": 6, ""4"": 3}","{""2"": 60}"
meta_modeling_experiments_v1_20260331T214515Z,1,42,logistic_regression,20,directional_accuracy,full_plus_basic_features,top_6,balanced,top_1,"{""1"": 26, ""0"": 9, ""3"": 8, ""2"": 8, ""5"": 6, ""4"": 3}","{""2"": 19, ""1"": 13, ""3"": 10, ""4"": 9, ""5"": 8, ""0"": 1}"
meta_modeling_experiments_v1_20260331T214515Z,1,42,logistic_regression,20,directional_accuracy,full_plus_basic_features,top_6,balanced,confidence_fallback_0.50,"{""1"": 26, ""0"": 9, ""3"": 8, ""2"": 8, ""5"": 6, ""4"": 3}","{""2"": 60}"
meta_modeling_experiments_v1_20260331T214515Z,1,42,logistic_regression,20,directional_accuracy,full_plus_basic_features,top_6,balanced,confidence_fallback_0.60,"{""1"": 26, ""0"": 9, ""3"": 8, ""2"": 8, ""5"": 6, ""4"": 3}","{""2"": 60}"
meta_modeling_experiments_v1_20260331T214515Z,1,42,logistic_regression,20,directional_accuracy,full_plus_basic_features,top_6,balanced,confidence_fallback_0.70,"{""1"": 26, ""0"": 9, ""3"": 8, ""2"": 8, ""5"": 6, ""4"": 3}","{""2"": 60}"
meta_modeling_experiments_v1_20260331T214515Z,1,42,logistic_regression,20,directional_accuracy,full_plus_basic_features,top_6,balanced,confidence_fallback_0.80,"{""1"": 26, ""0"": 9, ""3"": 8, ""2"": 8, ""5"": 6, ""4"": 3}","{""2"": 60}"
meta_modeling_experiments_v1_20260331T214515Z,1,42,random_forest_classifier,20,directional_accuracy,full_plus_basic_features,top_6,default,top_1,"{""1"": 26, ""0"": 9, ""3"": 8, ""2"": 8, ""5"": 6, ""4"": 3}","{""1"": 36, ""2"": 16, ""0"": 6, ""5"": 1, ""4"": 1}"
meta_modeling_experiments_v1_20260331T214515Z,1,42,random_forest_classifier,20,directional_accuracy,full_plus_basic_features,top_6,default,confidence_fallback_0.50,"{""1"": 26, ""0"": 9, ""3"": 8, ""2"": 8, ""5"": 6, ""4"": 3}","{""2"": 51, ""1"": 9}"
meta_modeling_experiments_v1_20260331T214515Z,1,42,random_forest_classifier,20,directional_accuracy,full_plus_basic_features,top_6,default,confidence_fallback_0.60,"{""1"": 26, ""0"": 9, ""3"": 8, ""2"": 8, ""5"": 6, ""4"": 3}","{""2"": 53, ""1"": 7}"
meta_modeling_experiments_v1_20260331T214515Z,1,42,random_forest_classifier,20,directional_accuracy,full_plus_basic_features,top_6,default,confidence_fallback_0.70,"{""1"": 26, ""0"": 9, ""3"": 8, ""2"": 8, ""5"": 6, ""4"": 3}","{""2"": 58, ""1"": 2}"
meta_modeling_experiments_v1_20260331T214515Z,1,42,random_forest_classifier,20,directional_accuracy,full_plus_basic_features,top_6,default,confidence_fallback_0.80,"{""1"": 26, ""0"": 9, ""3"": 8, ""2"": 8, ""5"": 6, ""4"": 3}","{""2"": 60}"
meta_modeling_experiments_v1_20260331T214515Z,1,42,random_forest_classifier,20,directional_accuracy,full_plus_basic_features,top_6,balanced,top_1,"{""1"": 26, ""0"": 9, ""3"": 8, ""2"": 8, ""5"": 6, ""4"": 3}","{""1"": 31, ""2"": 12, ""0"": 12, ""4"": 3, ""5"": 2}"
meta_modeling_experiments_v1_20260331T214515Z,1,42,random_forest_classifier,20,directional_accuracy,full_plus_basic_features,top_6,balanced,confidence_fallback_0.50,"{""1"": 26, ""0"": 9, ""3"": 8, ""2"": 8, ""5"": 6, ""4"": 3}","{""2"": 52, ""1"": 8}"
meta_modeling_experiments_v1_20260331T214515Z,1,42,random_forest_classifier,20,directional_accuracy,full_plus_basic_features,top_6,balanced,confidence_fallback_0.60,"{""1"": 26, ""0"": 9, ""3"": 8, ""2"": 8, ""5"": 6, ""4"": 3}","{""2"": 57, ""1"": 3}"
meta_modeling_experiments_v1_20260331T214515Z,1,42,random_forest_classifier,20,directional_accuracy,full_plus_basic_features,top_6,balanced,confidence_fallback_0.70,"{""1"": 26, ""0"": 9, ""3"": 8, ""2"": 8, ""5"": 6, ""4"": 3}","{""2"": 60}"
meta_modeling_experiments_v1_20260331T214515Z,1,42,random_forest_classifier,20,directional_accuracy,full_plus_basic_features,top_6,balanced,confidence_fallback_0.80,"{""1"": 26, ""0"": 9, ""3"": 8, ""2"": 8, ""5"": 6, ""4"": 3}","{""2"": 60}"
meta_modeling_experiments_v1_20260331T214515Z,1,42,catboost_classifier,20,directional_accuracy,full_plus_basic_features,top_6,default,top_1,"{""1"": 26, ""0"": 9, ""3"": 8, ""2"": 8, ""5"": 6, ""4"": 3}","{""1"": 35, ""2"": 15, ""0"": 9, ""5"": 1}"
meta_modeling_experiments_v1_20260331T214515Z,1,42,catboost_classifier,20,directional_accuracy,full_plus_basic_features,top_6,default,confidence_fallback_0.50,"{""1"": 26, ""0"": 9, ""3"": 8, ""2"": 8, ""5"": 6, ""4"": 3}","{""2"": 48, ""1"": 12}"
meta_modeling_experiments_v1_20260331T214515Z,1,42,catboost_classifier,20,directional_accuracy,full_plus_basic_features,top_6,default,confidence_fallback_0.60,"{""1"": 26, ""0"": 9, ""3"": 8, ""2"": 8, ""5"": 6, ""4"": 3}","{""2"": 50, ""1"": 10}"
meta_modeling_experiments_v1_20260331T214515Z,1,42,catboost_classifier,20,directional_accuracy,full_plus_basic_features,top_6,default,confidence_fallback_0.70,"{""1"": 26, ""0"": 9, ""3"": 8, ""2"": 8, ""5"": 6, ""4"": 3}","{""2"": 55, ""1"": 5}"
meta_modeling_experiments_v1_20260331T214515Z,1,42,catboost_classifier,20,directional_accuracy,full_plus_basic_features,top_6,default,confidence_fallback_0.80,"{""1"": 26, ""0"": 9, ""3"": 8, ""2"": 8, ""5"": 6, ""4"": 3}","{""2"": 59, ""1"": 1}"
meta_modeling_experiments_v1_20260331T214515Z,1,42,catboost_classifier,20,directional_accuracy,full_plus_basic_features,top_6,balanced,top_1,"{""1"": 26, ""0"": 9, ""3"": 8, ""2"": 8, ""5"": 6, ""4"": 3}","{""1"": 26, ""2"": 15, ""0"": 7, ""4"": 6, ""5"": 4, ""3"": 2}"
meta_modeling_experiments_v1_20260331T214515Z,1,42,catboost_classifier,20,directional_accuracy,full_plus_basic_features,top_6,balanced,confidence_fallback_0.50,"{""1"": 26, ""0"": 9, ""3"": 8, ""2"": 8, ""5"": 6, ""4"": 3}","{""2"": 50, ""1"": 10}"
meta_modeling_experiments_v1_20260331T214515Z,1,42,catboost_classifier,20,directional_accuracy,full_plus_basic_features,top_6,balanced,confidence_fallback_0.60,"{""1"": 26, ""0"": 9, ""3"": 8, ""2"": 8, ""5"": 6, ""4"": 3}","{""2"": 55, ""1"": 5}"
meta_modeling_experiments_v1_20260331T214515Z,1,42,catboost_classifier,20,directional_accuracy,full_plus_basic_features,top_6,balanced,confidence_fallback_0.70,"{""1"": 26, ""0"": 9, ""3"": 8, ""2"": 8, ""5"": 6, ""4"": 3}","{""2"": 59, ""1"": 1}"
meta_modeling_experiments_v1_20260331T214515Z,1,42,catboost_classifier,20,directional_accuracy,full_plus_basic_features,top_6,balanced,confidence_fallback_0.80,"{""1"": 26, ""0"": 9, ""3"": 8, ""2"": 8, ""5"": 6, ""4"": 3}","{""2"": 60}"
meta_modeling_experiments_v1_20260331T214515Z,2,10015,logistic_regression,20,directional_accuracy,full_plus_basic_features,top_6,default,top_1,"{""1"": 20, ""2"": 14, ""0"": 13, ""4"": 6, ""5"": 5, ""3"": 2}","{""1"": 38, ""2"": 15, ""0"": 4, ""5"": 3}"
meta_modeling_experiments_v1_20260331T214515Z,2,10015,logistic_regression,20,directional_accuracy,full_plus_basic_features,top_6,default,confidence_fallback_0.50,"{""1"": 20, ""2"": 14, ""0"": 13, ""4"": 6, ""5"": 5, ""3"": 2}","{""3"": 49, ""1"": 9, ""2"": 2}"
meta_modeling_experiments_v1_20260331T214515Z,2,10015,logistic_regression,20,directional_accuracy,full_plus_basic_features,top_6,default,confidence_fallback_0.60,"{""1"": 20, ""2"": 14, ""0"": 13, ""4"": 6, ""5"": 5, ""3"": 2}","{""3"": 57, ""1"": 2, ""2"": 1}"
meta_modeling_experiments_v1_20260331T214515Z,2,10015,logistic_regression,20,directional_accuracy,full_plus_basic_features,top_6,default,confidence_fallback_0.70,"{""1"": 20, ""2"": 14, ""0"": 13, ""4"": 6, ""5"": 5, ""3"": 2}","{""3"": 59, ""2"": 1}"
meta_modeling_experiments_v1_20260331T214515Z,2,10015,logistic_regression,20,directional_accuracy,full_plus_basic_features,top_6,default,confidence_fallback_0.80,"{""1"": 20, ""2"": 14, ""0"": 13, ""4"": 6, ""5"": 5, ""3"": 2}","{""3"": 60}"
meta_modeling_experiments_v1_20260331T214515Z,2,10015,logistic_regression,20,directional_accuracy,full_plus_basic_features,top_6,balanced,top_1,"{""1"": 20, ""2"": 14, ""0"": 13, ""4"": 6, ""5"": 5, ""3"": 2}","{""1"": 16, ""5"": 15, ""3"": 11, ""2"": 10, ""4"": 7, ""0"": 1}"
meta_modeling_experiments_v1_20260331T214515Z,2,10015,logistic_regression,20,directional_accuracy,full_plus_basic_features,top_6,balanced,confidence_fallback_0.50,"{""1"": 20, ""2"": 14, ""0"": 13, ""4"": 6, ""5"": 5, ""3"": 2}","{""3"": 58, ""2"": 2}"
meta_modeling_experiments_v1_20260331T214515Z,2,10015,logistic_regression,20,directional_accuracy,full_plus_basic_features,top_6,balanced,confidence_fallback_0.60,"{""1"": 20, ""2"": 14, ""0"": 13, ""4"": 6, ""5"": 5, ""3"": 2}","{""3"": 59, ""2"": 1}"
meta_modeling_experiments_v1_20260331T214515Z,2,10015,logistic_regression,20,directional_accuracy,full_plus_basic_features,top_6,balanced,confidence_fallback_0.70,"{""1"": 20, ""2"": 14, ""0"": 13, ""4"": 6, ""5"": 5, ""3"": 2}","{""3"": 59, ""2"": 1}"
meta_modeling_experiments_v1_20260331T214515Z,2,10015,logistic_regression,20,directional_accuracy,full_plus_basic_features,top_6,balanced,confidence_fallback_0.80,"{""1"": 20, ""2"": 14, ""0"": 13, ""4"": 6, ""5"": 5, ""3"": 2}","{""3"": 59, ""2"": 1}"
meta_modeling_experiments_v1_20260331T214515Z,2,10015,random_forest_classifier,20,directional_accuracy,full_plus_basic_features,top_6,default,top_1,"{""1"": 20, ""2"": 14, ""0"": 13, ""4"": 6, ""5"": 5, ""3"": 2}","{""1"": 38, ""2"": 9, ""0"": 8, ""5"": 3, ""3"": 2}"
meta_modeling_experiments_v1_20260331T214515Z,2,10015,random_forest_classifier,20,directional_accuracy,full_plus_basic_features,top_6,default,confidence_fallback_0.50,"{""1"": 20, ""2"": 14, ""0"": 13, ""4"": 6, ""5"": 5, ""3"": 2}","{""3"": 54, ""1"": 6}"
meta_modeling_experiments_v1_20260331T214515Z,2,10015,random_forest_classifier,20,directional_accuracy,full_plus_basic_features,top_6,default,confidence_fallback_0.60,"{""1"": 20, ""2"": 14, ""0"": 13, ""4"": 6, ""5"": 5, ""3"": 2}","{""3"": 56, ""1"": 4}"
meta_modeling_experiments_v1_20260331T214515Z,2,10015,random_forest_classifier,20,directional_accuracy,full_plus_basic_features,top_6,default,confidence_fallback_0.70,"{""1"": 20, ""2"": 14, ""0"": 13, ""4"": 6, ""5"": 5, ""3"": 2}","{""3"": 59, ""1"": 1}"
meta_modeling_experiments_v1_20260331T214515Z,2,10015,random_forest_classifier,20,directional_accuracy,full_plus_basic_features,top_6,default,confidence_fallback_0.80,"{""1"": 20, ""2"": 14, ""0"": 13, ""4"": 6, ""5"": 5, ""3"": 2}","{""3"": 60}"
meta_modeling_experiments_v1_20260331T214515Z,2,10015,random_forest_classifier,20,directional_accuracy,full_plus_basic_features,top_6,balanced,top_1,"{""1"": 20, ""2"": 14, ""0"": 13, ""4"": 6, ""5"": 5, ""3"": 2}","{""1"": 35, ""2"": 10, ""0"": 8, ""5"": 5, ""3"": 1, ""4"": 1}"
meta_modeling_experiments_v1_20260331T214515Z,2,10015,random_forest_classifier,20,directional_accuracy,full_plus_basic_features,top_6,balanced,confidence_fallback_0.50,"{""1"": 20, ""2"": 14, ""0"": 13, ""4"": 6, ""5"": 5, ""3"": 2}","{""3"": 56, ""1"": 4}"
meta_modeling_experiments_v1_20260331T214515Z,2,10015,random_forest_classifier,20,directional_accuracy,full_plus_basic_features,top_6,balanced,confidence_fallback_0.60,"{""1"": 20, ""2"": 14, ""0"": 13, ""4"": 6, ""5"": 5, ""3"": 2}","{""3"": 58, ""1"": 2}"
meta_modeling_experiments_v1_20260331T214515Z,2,10015,random_forest_classifier,20,directional_accuracy,full_plus_basic_features,top_6,balanced,confidence_fallback_0.70,"{""1"": 20, ""2"": 14, ""0"": 13, ""4"": 6, ""5"": 5, ""3"": 2}","{""3"": 59, ""1"": 1}"
meta_modeling_experiments_v1_20260331T214515Z,2,10015,random_forest_classifier,20,directional_accuracy,full_plus_basic_features,top_6,balanced,confidence_fallback_0.80,"{""1"": 20, ""2"": 14, ""0"": 13, ""4"": 6, ""5"": 5, ""3"": 2}","{""3"": 60}"
meta_modeling_experiments_v1_20260331T214515Z,2,10015,catboost_classifier,20,directional_accuracy,full_plus_basic_features,top_6,default,top_1,"{""1"": 20, ""2"": 14, ""0"": 13, ""4"": 6, ""5"": 5, ""3"": 2}","{""1"": 34, ""0"": 12, ""2"": 10, ""5"": 3, ""3"": 1}"
meta_modeling_experiments_v1_20260331T214515Z,2,10015,catboost_classifier,20,directional_accuracy,full_plus_basic_features,top_6,default,confidence_fallback_0.50,"{""1"": 20, ""2"": 14, ""0"": 13, ""4"": 6, ""5"": 5, ""3"": 2}","{""3"": 47, ""1"": 13}"
meta_modeling_experiments_v1_20260331T214515Z,2,10015,catboost_classifier,20,directional_accuracy,full_plus_basic_features,top_6,default,confidence_fallback_0.60,"{""1"": 20, ""2"": 14, ""0"": 13, ""4"": 6, ""5"": 5, ""3"": 2}","{""3"": 52, ""1"": 8}"
meta_modeling_experiments_v1_20260331T214515Z,2,10015,catboost_classifier,20,directional_accuracy,full_plus_basic_features,top_6,default,confidence_fallback_0.70,"{""1"": 20, ""2"": 14, ""0"": 13, ""4"": 6, ""5"": 5, ""3"": 2}","{""3"": 56, ""1"": 4}"
meta_modeling_experiments_v1_20260331T214515Z,2,10015,catboost_classifier,20,directional_accuracy,full_plus_basic_features,top_6,default,confidence_fallback_0.80,"{""1"": 20, ""2"": 14, ""0"": 13, ""4"": 6, ""5"": 5, ""3"": 2}","{""3"": 59, ""1"": 1}"
meta_modeling_experiments_v1_20260331T214515Z,2,10015,catboost_classifier,20,directional_accuracy,full_plus_basic_features,top_6,balanced,top_1,"{""1"": 20, ""2"": 14, ""0"": 13, ""4"": 6, ""5"": 5, ""3"": 2}","{""1"": 24, ""0"": 17, ""2"": 10, ""5"": 6, ""3"": 2, ""4"": 1}"
meta_modeling_experiments_v1_20260331T214515Z,2,10015,catboost_classifier,20,directional_accuracy,full_plus_basic_features,top_6,balanced,confidence_fallback_0.50,"{""1"": 20, ""2"": 14, ""0"": 13, ""4"": 6, ""5"": 5, ""3"": 2}","{""3"": 54, ""1"": 6}"
meta_modeling_experiments_v1_20260331T214515Z,2,10015,catboost_classifier,20,directional_accuracy,full_plus_basic_features,top_6,balanced,confidence_fallback_0.60,"{""1"": 20, ""2"": 14, ""0"": 13, ""4"": 6, ""5"": 5, ""3"": 2}","{""3"": 59, ""1"": 1}"
meta_modeling_experiments_v1_20260331T214515Z,2,10015,catboost_classifier,20,directional_accuracy,full_plus_basic_features,top_6,balanced,confidence_fallback_0.70,"{""1"": 20, ""2"": 14, ""0"": 13, ""4"": 6, ""5"": 5, ""3"": 2}","{""3"": 59, ""1"": 1}"
meta_modeling_experiments_v1_20260331T214515Z,2,10015,catboost_classifier,20,directional_accuracy,full_plus_basic_features,top_6,balanced,confidence_fallback_0.80,"{""1"": 20, ""2"": 14, ""0"": 13, ""4"": 6, ""5"": 5, ""3"": 2}","{""3"": 60}"
meta_modeling_experiments_v1_20260331T214515Z,3,19988,logistic_regression,20,directional_accuracy,full_plus_basic_features,top_6,default,top_1,"{""1"": 25, ""5"": 9, ""3"": 9, ""0"": 9, ""2"": 5, ""4"": 3}","{""1"": 47, ""2"": 12, ""5"": 1}"
meta_modeling_experiments_v1_20260331T214515Z,3,19988,logistic_regression,20,directional_accuracy,full_plus_basic_features,top_6,default,confidence_fallback_0.50,"{""1"": 25, ""5"": 9, ""3"": 9, ""0"": 9, ""2"": 5, ""4"": 3}","{""2"": 47, ""1"": 13}"
meta_modeling_experiments_v1_20260331T214515Z,3,19988,logistic_regression,20,directional_accuracy,full_plus_basic_features,top_6,default,confidence_fallback_0.60,"{""1"": 25, ""5"": 9, ""3"": 9, ""0"": 9, ""2"": 5, ""4"": 3}","{""2"": 53, ""1"": 7}"
meta_modeling_experiments_v1_20260331T214515Z,3,19988,logistic_regression,20,directional_accuracy,full_plus_basic_features,top_6,default,confidence_fallback_0.70,"{""1"": 25, ""5"": 9, ""3"": 9, ""0"": 9, ""2"": 5, ""4"": 3}","{""2"": 58, ""1"": 2}"
meta_modeling_experiments_v1_20260331T214515Z,3,19988,logistic_regression,20,directional_accuracy,full_plus_basic_features,top_6,default,confidence_fallback_0.80,"{""1"": 25, ""5"": 9, ""3"": 9, ""0"": 9, ""2"": 5, ""4"": 3}","{""2"": 59, ""1"": 1}"
meta_modeling_experiments_v1_20260331T214515Z,3,19988,logistic_regression,20,directional_accuracy,full_plus_basic_features,top_6,balanced,top_1,"{""1"": 25, ""5"": 9, ""3"": 9, ""0"": 9, ""2"": 5, ""4"": 3}","{""5"": 15, ""1"": 14, ""3"": 12, ""2"": 7, ""0"": 6, ""4"": 6}"
meta_modeling_experiments_v1_20260331T214515Z,3,19988,logistic_regression,20,directional_accuracy,full_plus_basic_features,top_6,balanced,confidence_fallback_0.50,"{""1"": 25, ""5"": 9, ""3"": 9, ""0"": 9, ""2"": 5, ""4"": 3}","{""2"": 59, ""1"": 1}"
meta_modeling_experiments_v1_20260331T214515Z,3,19988,logistic_regression,20,directional_accuracy,full_plus_basic_features,top_6,balanced,confidence_fallback_0.60,"{""1"": 25, ""5"": 9, ""3"": 9, ""0"": 9, ""2"": 5, ""4"": 3}","{""2"": 59, ""1"": 1}"
meta_modeling_experiments_v1_20260331T214515Z,3,19988,logistic_regression,20,directional_accuracy,full_plus_basic_features,top_6,balanced,confidence_fallback_0.70,"{""1"": 25, ""5"": 9, ""3"": 9, ""0"": 9, ""2"": 5, ""4"": 3}","{""2"": 59, ""1"": 1}"
meta_modeling_experiments_v1_20260331T214515Z,3,19988,logistic_regression,20,directional_accuracy,full_plus_basic_features,top_6,balanced,confidence_fallback_0.80,"{""1"": 25, ""5"": 9, ""3"": 9, ""0"": 9, ""2"": 5, ""4"": 3}","{""2"": 59, ""1"": 1}"
meta_modeling_experiments_v1_20260331T214515Z,3,19988,random_forest_classifier,20,directional_accuracy,full_plus_basic_features,top_6,default,top_1,"{""1"": 25, ""5"": 9, ""3"": 9, ""0"": 9, ""2"": 5, ""4"": 3}","{""1"": 43, ""2"": 9, ""0"": 6, ""5"": 2}"
meta_modeling_experiments_v1_20260331T214515Z,3,19988,random_forest_classifier,20,directional_accuracy,full_plus_basic_features,top_6,default,confidence_fallback_0.50,"{""1"": 25, ""5"": 9, ""3"": 9, ""0"": 9, ""2"": 5, ""4"": 3}","{""2"": 43, ""1"": 17}"
meta_modeling_experiments_v1_20260331T214515Z,3,19988,random_forest_classifier,20,directional_accuracy,full_plus_basic_features,top_6,default,confidence_fallback_0.60,"{""1"": 25, ""5"": 9, ""3"": 9, ""0"": 9, ""2"": 5, ""4"": 3}","{""2"": 51, ""1"": 9}"
meta_modeling_experiments_v1_20260331T214515Z,3,19988,random_forest_classifier,20,directional_accuracy,full_plus_basic_features,top_6,default,confidence_fallback_0.70,"{""1"": 25, ""5"": 9, ""3"": 9, ""0"": 9, ""2"": 5, ""4"": 3}","{""2"": 57, ""1"": 3}"
meta_modeling_experiments_v1_20260331T214515Z,3,19988,random_forest_classifier,20,directional_accuracy,full_plus_basic_features,top_6,default,confidence_fallback_0.80,"{""1"": 25, ""5"": 9, ""3"": 9, ""0"": 9, ""2"": 5, ""4"": 3}","{""2"": 60}"
meta_modeling_experiments_v1_20260331T214515Z,3,19988,random_forest_classifier,20,directional_accuracy,full_plus_basic_features,top_6,balanced,top_1,"{""1"": 25, ""5"": 9, ""3"": 9, ""0"": 9, ""2"": 5, ""4"": 3}","{""1"": 39, ""0"": 8, ""2"": 8, ""5"": 4, ""4"": 1}"
meta_modeling_experiments_v1_20260331T214515Z,3,19988,random_forest_classifier,20,directional_accuracy,full_plus_basic_features,top_6,balanced,confidence_fallback_0.50,"{""1"": 25, ""5"": 9, ""3"": 9, ""0"": 9, ""2"": 5, ""4"": 3}","{""2"": 50, ""1"": 10}"
meta_modeling_experiments_v1_20260331T214515Z,3,19988,random_forest_classifier,20,directional_accuracy,full_plus_basic_features,top_6,balanced,confidence_fallback_0.60,"{""1"": 25, ""5"": 9, ""3"": 9, ""0"": 9, ""2"": 5, ""4"": 3}","{""2"": 55, ""1"": 5}"
meta_modeling_experiments_v1_20260331T214515Z,3,19988,random_forest_classifier,20,directional_accuracy,full_plus_basic_features,top_6,balanced,confidence_fallback_0.70,"{""1"": 25, ""5"": 9, ""3"": 9, ""0"": 9, ""2"": 5, ""4"": 3}","{""2"": 58, ""1"": 2}"
meta_modeling_experiments_v1_20260331T214515Z,3,19988,random_forest_classifier,20,directional_accuracy,full_plus_basic_features,top_6,balanced,confidence_fallback_0.80,"{""1"": 25, ""5"": 9, ""3"": 9, ""0"": 9, ""2"": 5, ""4"": 3}","{""2"": 60}"
meta_modeling_experiments_v1_20260331T214515Z,3,19988,catboost_classifier,20,directional_accuracy,full_plus_basic_features,top_6,default,top_1,"{""1"": 25, ""5"": 9, ""3"": 9, ""0"": 9, ""2"": 5, ""4"": 3}","{""1"": 42, ""2"": 9, ""0"": 7, ""5"": 2}"
meta_modeling_experiments_v1_20260331T214515Z,3,19988,catboost_classifier,20,directional_accuracy,full_plus_basic_features,top_6,default,confidence_fallback_0.50,"{""1"": 25, ""5"": 9, ""3"": 9, ""0"": 9, ""2"": 5, ""4"": 3}","{""2"": 35, ""1"": 25}"
meta_modeling_experiments_v1_20260331T214515Z,3,19988,catboost_classifier,20,directional_accuracy,full_plus_basic_features,top_6,default,confidence_fallback_0.60,"{""1"": 25, ""5"": 9, ""3"": 9, ""0"": 9, ""2"": 5, ""4"": 3}","{""2"": 49, ""1"": 11}"
meta_modeling_experiments_v1_20260331T214515Z,3,19988,catboost_classifier,20,directional_accuracy,full_plus_basic_features,top_6,default,confidence_fallback_0.70,"{""1"": 25, ""5"": 9, ""3"": 9, ""0"": 9, ""2"": 5, ""4"": 3}","{""2"": 52, ""1"": 8}"
meta_modeling_experiments_v1_20260331T214515Z,3,19988,catboost_classifier,20,directional_accuracy,full_plus_basic_features,top_6,default,confidence_fallback_0.80,"{""1"": 25, ""5"": 9, ""3"": 9, ""0"": 9, ""2"": 5, ""4"": 3}","{""2"": 58, ""1"": 2}"
meta_modeling_experiments_v1_20260331T214515Z,3,19988,catboost_classifier,20,directional_accuracy,full_plus_basic_features,top_6,balanced,top_1,"{""1"": 25, ""5"": 9, ""3"": 9, ""0"": 9, ""2"": 5, ""4"": 3}","{""1"": 30, ""2"": 11, ""5"": 7, ""0"": 6, ""4"": 4, ""3"": 2}"
meta_modeling_experiments_v1_20260331T214515Z,3,19988,catboost_classifier,20,directional_accuracy,full_plus_basic_features,top_6,balanced,confidence_fallback_0.50,"{""1"": 25, ""5"": 9, ""3"": 9, ""0"": 9, ""2"": 5, ""4"": 3}","{""2"": 50, ""1"": 10}"
meta_modeling_experiments_v1_20260331T214515Z,3,19988,catboost_classifier,20,directional_accuracy,full_plus_basic_features,top_6,balanced,confidence_fallback_0.60,"{""1"": 25, ""5"": 9, ""3"": 9, ""0"": 9, ""2"": 5, ""4"": 3}","{""2"": 56, ""1"": 4}"
meta_modeling_experiments_v1_20260331T214515Z,3,19988,catboost_classifier,20,directional_accuracy,full_plus_basic_features,top_6,balanced,confidence_fallback_0.70,"{""1"": 25, ""5"": 9, ""3"": 9, ""0"": 9, ""2"": 5, ""4"": 3}","{""2"": 60}"
meta_modeling_experiments_v1_20260331T214515Z,3,19988,catboost_classifier,20,directional_accuracy,full_plus_basic_features,top_6,balanced,confidence_fallback_0.80,"{""1"": 25, ""5"": 9, ""3"": 9, ""0"": 9, ""2"": 5, ""4"": 3}","{""2"": 60}"
meta_modeling_experiments_v1_20260331T214515Z,4,29961,logistic_regression,20,directional_accuracy,full_plus_basic_features,top_6,default,top_1,"{""1"": 22, ""2"": 13, ""0"": 9, ""5"": 6, ""3"": 6, ""4"": 4}","{""1"": 37, ""2"": 11, ""0"": 10, ""5"": 1, ""3"": 1}"
meta_modeling_experiments_v1_20260331T214515Z,4,29961,logistic_regression,20,directional_accuracy,full_plus_basic_features,top_6,default,confidence_fallback_0.50,"{""1"": 22, ""2"": 13, ""0"": 9, ""5"": 6, ""3"": 6, ""4"": 4}","{""2"": 48, ""1"": 12}"
meta_modeling_experiments_v1_20260331T214515Z,4,29961,logistic_regression,20,directional_accuracy,full_plus_basic_features,top_6,default,confidence_fallback_0.60,"{""1"": 22, ""2"": 13, ""0"": 9, ""5"": 6, ""3"": 6, ""4"": 4}","{""2"": 55, ""1"": 5}"
meta_modeling_experiments_v1_20260331T214515Z,4,29961,logistic_regression,20,directional_accuracy,full_plus_basic_features,top_6,default,confidence_fallback_0.70,"{""1"": 22, ""2"": 13, ""0"": 9, ""5"": 6, ""3"": 6, ""4"": 4}","{""2"": 58, ""1"": 2}"
meta_modeling_experiments_v1_20260331T214515Z,4,29961,logistic_regression,20,directional_accuracy,full_plus_basic_features,top_6,default,confidence_fallback_0.80,"{""1"": 22, ""2"": 13, ""0"": 9, ""5"": 6, ""3"": 6, ""4"": 4}","{""2"": 60}"
